Textbox16,ACTUAL_SHIP_DATE_TIME,warehouse,SHIPPING_LOAD_NUM,CUSTOMER,store,ERP_order,AISLE,PARENT_CONTAINER_ID,item,ITEM_DESC,coef,pck,pcs,total_piece,total_kg,LOT
457,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,11,00004000000053111980,0000000953944_1,MAMA LIME PP CHARCOAL REF 610GR_1C12P,12,0,2,2,0,07072029
458,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000963434_1,SILVER QUEEN GREEN TEA 55G_1B10P_1C20B,200,0,5,5,0,12102027
459,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,41,00004000000053112468,0000000991305_1,GERY SALUT CHOCOLATE COCONUT 105G_1C30P,30,0,2,2,0,12032027
460,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,29,00004000000053112338,0000000996080_1,TOP SC CAPPUCINO 6X25GR_1C20P,20,0,3,3,0,12032028
461,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,25,00004000000053112253,0000001005640_1,CAFFINO KOPI LATTE CHOCO HAZELNUT 10X20G_1C20P,20,0,1,1,0,27102027
462,24-Jul-26,GBG,1483595,48693,DGO,AM07057859165,30,00004000000053163873,0000000180854_1,BEFOOD SETRA RAMOS PREMIUM 5KG,5,2,0,10,0,13012028
463,24-Jul-26,GBG,1483595,48693,DGO,AM07057859634,13,00004000000053163835,0000000137288_1,SUMBER AYU SSIRIHORCHID90,36,0,3,3,0,06062029
464,24-Jul-26,GBG,1483595,48693,DGO,AM07057859634,14,00004000000053163859,0000000161839_1,SHINZUI BODYWASH SAKURA R720ML 1C12,12,0,4,4,0,01062029
465,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,09,00004000000053111935,0000000014881_1,EKONOMI PP SIWAK REF 650ML,12,0,2,2,0,09052028
466,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000055389_1,LAXING 10S_1B10P,10,0,1,1,0,05052028
467,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,42,00004000000053112499,0000000056697_1,NUVO BW SAKINAH ZAITUN R400ML 1C12,12,0,1,1,0,27062028
468,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,17,00004000000053112093,0000000056761_1,CHIKI TWIST ROASTED CORN 75G_1C30P,30,0,5,5,0,13122026
469,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,32,00004000000053112406,0000000081340_1,PANDA GRASS JELLY BASIL SEED 310ML_1C24P,24,0,3,3,0,01062029
470,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000083871_1,DIPLOMAT EVO 16_YM,1,0,4,4,0,28062027
471,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,42,00004000000053112499,0000000091324_1,SUNLIGHT PP STRAWBERRY PCH 600GR_1C12P_68874308,12,0,1,1,0,12062028
472,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,25,00004000000053112246,0000000127669_1,NESTLE PISANG PREBIOTIK 120_1C40P,40,0,1,1,0,08082027
473,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,25,00004000000053112246,0000000127724_1,MILNA BISCUIT 6PLUS PISANG 130G_1C48P,48,0,1,1,0,04112027
474,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,05,00004000000053111850,0000000127929_1,SO KLIN LANTAI LEMON YELLOW POUCH 770ML,12,0,1,1,0,14072028
475,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,05,00004000000053111850,0000000133437_1,BAYCLIN PEMUTIH REGULER BTL 200ML _1C48P,48,0,2,2,0,02022028
476,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,04,00004000000053111843,0000000133492_1,BAYGON COIL MAX LAVENDER _1C60P,60,0,1,1,0,01052028
477,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,06,00004000000053111874,0000000136826_1,CHARM SAFE NIGHT GATHERS 35CM 12S _1C24P,24,0,1,1,0,08042029
478,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000137976_1,LOTTE XYLITOL FRESH MINT 55.1G_1B6P_10202,48,0,1,1,0,01122027
479,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000140255_1,FISHERMANS FRIEND PUTIH 25G_1B24P,288,0,2,2,0,15072029
480,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,25,00004000000053112253,0000000141029_1,TANGO WAFER CHEESE 100G_98G_1C24P,24,0,2,2,0,11062027
481,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,06,00004000000053111874,0000000141346_1,CHARM SAFE NIGHT 29CM 10S _1C48P,48,0,6,6,0,18072029
482,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,13,00004000000053112024,0000000143849_1,MARINA NATURAL HBL RICH MOISTURIZING 185ML,48,0,1,1,0,01032029
483,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,42,00004000000053112475,0000000144152_1,LAURIER SC SUPERMWING10,48,0,2,2,0,08042029
484,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,24,00004000000053112222,0000000145502_1,SAJIKU TEPUNG BMB AYAM GRG TRAD 24 GR_1B10P,10,0,2,2,0,12042027
485,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,29,00004000000053112345,0000000145781_1,SEDAAP MIE KUAH RASA AYAM JERIT 77GR_1C40P,40,0,2,2,0,14032027
486,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,42,00004000000053112475,0000000807060_1,SOFTEX DAUN SIRIH SLIM HEAVY WING 29CM 16S_1C24P,24,0,2,2,0,30062029
487,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,41,00004000000053112468,0000000821808_1,ARNET BAGELEN BUTTER 250GR_1C10P,10,0,1,1,0,01042027
488,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,27,00004000000053112291,0000000824684_1,SEDAAP MIE WHITE CURRY 81G_1C40P,40,0,5,5,0,28012027
489,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000830980_1,CIPTADENT SG CHARCOAL SOFT 1S,72,0,1,1,0,14042029
490,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,19,00004000000053112123,0000000832558_1,SUN BUBUR SEREAL UBI UNGU 120G _1C24P,24,0,1,1,0,29052028
491,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,32,00004000000053112376,0000000841511_1,PUCUK HARUM TEA JASMINE 1300 ML _1C6P,6,2,0,12,0,20062027
492,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000855748_1,YOA LIGHTER M12L TC5_1B50P_YM,1000,0,5,5,0,01062029
493,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,24,00004000000053112222,0000000869365_1,MAESTRO MAYONAISE PEDAS 100 GR_1C40P,40,0,1,1,0,18112027
494,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,34,00004000000053112437,0000000893552_1,DEXTONE EPOXY ADHESIVES PLASTIC STEEL 5MINUTES48GR,12,0,1,1,0,
495,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,23,00004000000053112215,0000000926026_1,KIN BULGARIAN YOGURT STRAWBERRY 200ML C24,24,0,3,3,0,21062027
496,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,27,00004000000053112291,0000000944291_1,LEMONILO MIE GORENG INSTANT ALAMI 65G_1C20P,20,0,5,5,0,22052027
497,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000957871_1,POSH MEN DSP GREEN MOTION 150ML,12,0,1,1,0,30042029
498,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,13,00004000000053112024,0000000962975_1,POSH RO WMN ANTI STAIN 50ML,24,0,1,1,0,08062029
499,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000980887_1,EMINA FF BRIGHT STUFF 50ML _1C50P,50,0,1,1,0,12052029
500,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,04,00004000000053111843,0000000982322_1,HIT AEROSOL ORANGE 200ML _1C12P,12,0,1,1,0,01062029
501,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,40,00004000000053112451,0000000992622_1,CIMORY YOGURT DRINK NO ADDED SUGAR BLBERRY 240 C24,24,0,6,6,0,12112026
502,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,07,00004000000053111898,0000001004748_1,CONFIDENCE PEREKAT CLASSIC DAY L7 1C12P,12,0,1,1,0,08062028
503,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,24,00004000000053112222,0000001012269_1,SAMARA GULA AREN PREMIUM 500GR_YM,1,0,2,2,0,20062027
504,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,42,00004000000053112475,0000001013448_1,CHARM NIGHT COOLING FRESH NIGHT 35CM 8S_1C24P,24,0,1,1,0,16072029
505,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,29,00004000000053112338,0000000205321_1,INDOMIE PREMIUM COLLECTION K-ROSE 85GR_1C20P,20,0,4,4,0,09122026
506,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,12,00004000000053112000,0000000206346_1,CBD HAIR MASK COLLAGEN REPAIR SACHET 35GR,144,0,1,1,0,
507,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,25,00004000000053112246,0000000226421_1,ROMA SLAI OLAI SELAI STRAWBERRY 128G_1C24P,24,0,1,1,0,12072027
508,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000232887_1,GILLETTE GOAL II HANG CARD ISI 2S,6,0,1,1,0,08042029
509,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,23,00004000000053112215,0000000239625_1,INDOMILK KIDS YOGURT STRAWBERRY 70GR C24,24,0,1,1,0,28022027
510,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,19,00004000000053112123,0000000240865_1,PROMINA MELTY BUNS STRAW 42G_1C24P,24,0,1,1,0,04052027
511,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,41,00004000000053112468,0000000245298_1,GOOD DAY LATTE BUTTERSCOTCH BAG 12 X 10 X 22 GR,12,0,1,1,0,20112027
512,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000245509_1,VEEV NOW ULTRA MANGO 1.8_YM,1,0,1,1,0,05062027
513,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,23,00004000000053112208,0000000249179_1,CIMORY UHT MILK TEA 250ML_1C24P,24,0,1,1,0,09032027
514,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,32,00004000000053112390,0000000260467_1,FRESTEA BLACKCURRANT 500ML_1C12P,12,0,1,1,0,06092026
515,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,07,00004000000053111898,0000000480603_1,SWEETY SILVER PANTS JUMBO M46 1C8P,8,1,0,8,0,08062029
516,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,13,00004000000053112024,0000000491471_1,PEPSODENT PG ACTION 123 75_1C144P _20288832,144,0,1,1,0,12052029
517,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,42,00004000000053112482,0000000521537_1,LAURIER RELAX NIGHT 35CM W16 _1C 9P,9,0,1,1,0,08062029
518,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,42,00004000000053112482,0000000559496_1,WINGS PEMBERSIH KLOSET ORIGINAL BTL 240ML,12,0,1,1,0,09072028
519,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,23,00004000000053112215,0000000570415_1,KIKO ICE STICK 10X70 ML (C15),15,0,1,1,0,06062027
520,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000627854_1,CHA CHA MILK CHOCOLATE 20G_1C20P,20,0,2,2,0,12112027
521,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,24,00004000000053112222,0000000655289_1,KOBE BON CABE LEVEL 15 ORIGINAL 45 GR_1C24P,24,0,1,1,0,12042028
522,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,18,00004000000053112116,0000000675427_1,MAMASUKA RUMPUT LAUT PANGGANG 2X5G_1C40P,40,0,5,5,0,12062027
523,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000687698_1,VIVA CLEANSING MILK SPIRULINA 100ML _1C36P,216,0,1,1,0,01052029
524,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000753607_1,MY BABY TELON PLUS 150ML_1B12P_1C48P,48,0,2,2,0,01022028
525,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,21,00004000000053112161,0000000763821_1,TANGO WAFER CHOCOLATE 110G_1C24P,24,0,2,2,0,25122026
526,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000772493_1,ESSE CHANGE 20_1B10P,500,0,10,10,0,12062027
527,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,18,00004000000053112116,0000000780442_1,TARO NET POTATO BBQ 62 GR_1C30P,30,0,2,2,0,08072027
528,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,28,00004000000053112314,0000000174496_1,POCARI SWEAT 2000ML_1C6P,6,0,2,2,0,13032027
529,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,24,00004000000053112222,0000000178602_1,YOA SELAI KACANG 120GR_1C36P,36,0,8,8,0,12102027
530,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000181134_1,SALONPAS KOYO HOT 10S_1B10P,1000,0,1,1,0,12032029
531,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,07,00004000000053111898,0000000184434_1,CHARM SLEEP PROTECT PANTIES L_XL 2PADS 1C24,24,0,1,1,0,
532,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,14,00004000000053112048,0000000184552_1,LIFEBUOY BW MILDCARE REFF 400ML 1C24 68715255,24,0,2,2,0,16122028
533,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,42,00004000000053112482,0000000184553_1,LIFEBUOY BW COOL REFF 400ML 1C24 68715262,24,0,1,1,0,04012029
534,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000213143_1,YUPI EXOTIC MANGO 45GR_1C72P_YM,72,0,2,2,0,13012028
535,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000228739_1,DUNHILL MILD EVOQUE 16_1B10P,10,0,1,1,0,01062027
536,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000230577_1,LISTERINE MW SAKURA PEACH 250ML_1C24P,24,0,1,1,0,
537,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,11,00004000000053111980,0000000230687_1,TRIKA PELICIN REF 3X300ML BANDED_1C8P_64927762,8,0,4,4,0,
538,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000245508_1,MAGNUM FILTER BINTANG 12S_1SL10P_YM,1,0,2,2,0,12062027
539,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000263000_1,KOOL FEVER ANAK 1S_1B12P,192,0,2,2,0,21052029
540,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,26,00004000000053112277,0000000299883_1,FRISIAN FLAG UHT STRAWBERRY 225 ML_1C36P,36,0,2,2,0,12052027
541,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,19,00004000000053112123,0000000480640_1,SGM EKSPLOR 3PLUS VANILA 900G_1C10P,10,0,1,1,0,12062028
542,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,25,00004000000053112246,0000000485942_1,SUPERBUBUR AYAM 5SX27GR_1C24P,24,0,2,2,0,01042027
543,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,10,00004000000053111966,0000000490957_1,SOFTEX DAUN SIRIH WING 23CM 20S _1C24P,24,0,1,1,0,25062029
544,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000651484_1,TOLAK ANGIN PEPPERMINT ORIGINAL 5X2G_1B15P,15,0,1,1,0,12062028
545,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,24,00004000000053112239,0000000660840_1,LADAKU GROUND W PEPPER POWDER 100GR_1C24P,24,0,1,1,0,12022029
546,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,23,00004000000053112208,0000000664067_1,ULTRA MIMI FULL CREAM 125 ML_1C40P,40,0,30,30,0,01052027
547,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,13,00004000000053112024,0000000723634_1,NIVEA RO WMN EXTRA BRIGHTENING 50ML,24,0,1,1,0,09092028
548,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000728273_1,SELECTION FC ROUND 80P_1C12P,144,0,1,1,0,12122029
549,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,05,00004000000053111850,0000000733704_1,GIV BW GLOWING WHITE MULBERRY R400ML 1C12,12,0,1,1,0,14072028
550,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,33,00004000000053112420,0000000742277_1,GOOD DAY AVOCADO DELIGHT 250ML_1C24P,24,0,6,6,0,18062028
551,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,17,00004000000053112093,0000000780323_1,PRINGLES ORIGINAL 42 GR_1C12P,12,0,1,1,0,12062027
552,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,41,00004000000053112468,0000000803120_1,ROMA SUPERSTAR TRIPLE CHOCOLATE 6X16G_1C30P,30,0,2,2,0,12032027
553,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,17,00004000000053112093,0000000833173_1,POTABEE REGULAR GRILLED SEAWEED 65G_1C30P,30,0,2,2,0,25122026
554,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,13,00004000000053112024,0000000887399_1,VASELINE REPAIRING JELLY 50ML_1C12P_67206111,12,0,1,1,0,08052029
555,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,21,00004000000053112161,0000000890734_1,ROMA SANDWICHI BELGIAN CHOCO 157G_1C42P,42,0,1,1,0,07072027
556,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,33,00004000000053112420,0000000906938_1,LUWAK WHITE KOFFIE ORIGINAL BTL 220ML_1C12P,12,0,2,2,0,08082027
557,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,42,00004000000053112475,0000000943777_1,LAURIER HEALTHY SKIN 25CM 14S _1C24P,24,0,1,1,0,29052029
558,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,06,00004000000053111874,0000000966754_1,CHARM EXT COMF COOLING FRESH 23CM W16S _1C24PS,24,0,1,1,0,20062029
559,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,24,00004000000053112222,0000000972250_1,YOA SOUN 100GR_1C12P,12,0,4,4,0,02062028
560,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,18,00004000000053112116,0000000973942_1,POTABEE RASA AYAM BAKAR 65GR_1C30P,30,0,3,3,0,01032027
561,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,12,00004000000053112000,0000001003905_1,ROMANO ANYTIME EDC FORCE 18ML,12,0,1,1,0,01062030
562,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,07,00004000000053111898,0000001004734_1,CONFIDENCE PEREKAT CLASSIC DAY M8 1C12P,12,0,1,1,0,17062029
563,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,17,00004000000053112093,0000001007045_1,MAMASUKA RUMPUT LAUT BARBEQUE 2X4.5GR_1C40P,40,0,3,3,0,12052027
564,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,33,00004000000053112420,0000000810685_1,HYDRO COCO 500ML_1C12P,12,0,1,1,0,19062027
565,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000843139_1,SYSTEMA SG SMART CLEAN S 3S,12,0,1,1,0,
566,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000848557_1,SUPER ZUPER ASSORTED SOUR CANDY 140G_1C12P,12,0,1,1,0,01062028
567,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000901857_1,WARDAH CLEANSING MICELLAR WATER 100 ML _1C24P,24,0,4,4,0,01052029
568,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000903406_1,FRES N NAT BM HIJAB COTTON DREAMS WHITE 100_1C24P,24,0,1,1,0,31032029
569,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000906927_1,CHUPA CHUPS SOUR BITES 62G_1B8P,64,0,3,3,0,12062027
570,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000910974_1,DELFI ZAP 35G_1B24P,192,0,1,1,0,01052027
571,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,28,00004000000053112314,0000000960263_1,RED BULL GOLD CAN 250ML_1C24P,24,0,2,2,0,14112027
572,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000980889_1,EMINA FF MS PIMPLE ACNE SOLUTION 50ML _1C50P,50,0,1,1,0,01052029
573,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,34,00004000000053112437,0000000995420_1,SSS LILIN SPARKLING _YM,96,0,1,1,0,
574,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,12,00004000000053112000,0000000997557_1,PANTENE SH HIJAB ANTI DANDRUFF 145ML_1C24P,24,0,1,1,0,12062029
575,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,16,00004000000053112062,0000001002840_1,JAPOTA UMAMI JAPANESE SEAWEED 65GR_1C30P,30,0,4,4,0,02032027
576,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,29,00004000000053112338,0000000146170_1,POP MIE SOTO AYAM 60 LAPEER TIME_1C24P,24,0,6,6,0,12012027
577,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000149081_1,ULTRA FLU TABLET4S_YM,1,0,1,1,0,09042031
578,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,27,00004000000053112291,0000000151546_1,POP MIE TORI MISO RAMEN 77GR_1C12P,12,0,3,3,0,30012027
579,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,24,00004000000053112222,0000000151681_1,ROYCO KALDU RASA SAPI 94GR POUCH_1C36P_62019635,36,0,1,1,0,03072027
580,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,32,00004000000053112406,0000000151812_1,SOSRO FRUIT TEA STRAWBERRY 200ML_1C24P,24,0,6,6,0,12052027
581,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,30,00004000000053112352,0000000153168_1,SANIA POUCH 1 LT_1C12P,12,1,0,12,0,02062028
582,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,26,00004000000053112277,0000000153494_1,KIRANTI ORIGINAL 150ML_1C24P,24,0,3,3,0,10062027
583,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,15,00004000000053111768,0000000153570_1,ULTRA SARI KACANG IJO KTK 250ML_1C24P,24,0,3,3,0,15042027
584,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,22,00004000000053112192,0000000153620_1,ABC SAMBAL EXTRA PEDAS 130ML_1C48P,48,0,2,2,0,12052027
585,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,22,00004000000053112192,0000000157478_1,ABC KECAP MANIS POUCH 62G_1C48P,48,0,2,2,0,12032028
586,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,28,00004000000053112314,0000000157533_1,OATSIDE CHOCOLATE _STR  200ML_1C24P,24,0,4,4,0,04062027
587,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,23,00004000000053112215,0000000158722_1,WONG COCO PUDDING MANGO 120GR (C36),36,0,3,3,0,12072027
588,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,16,00004000000053112062,0000000163640_1,CHITATO CHEESE SUPRIME 65GR_1C30P,30,0,2,2,0,07032027
589,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,41,00004000000053112468,0000000163676_1,RICHOCO WAFER KREM COK KEJU 75G _1C36P,36,0,2,2,0,12072027
590,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000172845_1,CIPTADENT PASTA GIGI COOL 75 GR,72,0,2,2,0,01062029
591,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,32,00004000000053112390,0000000173181_1,COCA COLA ZERO PET 1000 ML_1C12P,12,0,7,7,0,31012027
592,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000177273_1,HOLISTICARE ESTER C 4S_1B12P,2880,0,2,2,0,12122028
593,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,27,00004000000053112291,0000000182288_1,ROMA SARI GANDUM 149 GR_1C20P,20,0,5,5,0,12062027
594,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,25,00004000000053112260,0000000182427_1,KINO PIA 100 COKLAT 138G_1C12P,12,0,1,1,0,30052027
595,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000182475_1,KAHF RO EXTRA DRY 45ML,24,0,2,2,0,01062029
596,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,22,00004000000053112192,0000000182487_1,DEL MONTE TOMAT 135ML_1C48P,48,0,1,1,0,18122027
597,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,33,00004000000053112413,0000000184726_1,FANTA STRAWBERRY PET 1000ML_1C12P,12,1,0,12,0,31012027
598,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,12,00004000000053112000,0000000194659_1,VIVA SHAMPOO REFRESH  BALANCE 180ML_YM,24,0,1,1,0,04042029
599,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,13,00004000000053112024,0000000194743_1,MY BABY POWDER NOURISH SMOOTH 50GR_YM,144,0,2,2,0,01122029
600,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,34,00004000000053112437,0000000197790_1,GT MAN MEN SOCK CCS 5001_5007_XXX,180,0,1,1,0,
601,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,24,00004000000053112222,0000000202377_1,MASAKO KALDU JAMUR 40G_1C72P,72,0,1,1,0,02042027
602,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,10,00004000000053111966,0000000214069_1,PASEO DUO COMFORT TOILET INTERFOLD 300S 1C40P,40,0,1,1,0,01062029
603,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000227777_1,CALADINE LOTION 60ML,48,0,1,1,0,12012028
604,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,42,00004000000053112482,0000000262742_1,KISPRAY PELICIN BLUIS REF 280ML _1C24P,24,0,4,4,0,01122027
605,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,01,00004000000053111782,0000000289190_1,TEREA GOLDEN 20S_1B10P_YM,10,0,1,1,0,12062027
606,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,12,00004000000053112000,0000000451702_1,PANTENE SH HAIR FALL 70ML_1C48P,48,0,2,2,0,06062029
607,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,18,00004000000053112116,0000000480076_1,TWISTKO JAGUNG BAKAR 30G_XTRA33PERSEN_1C48P,48,0,1,1,0,07022027
608,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,24,00004000000053112222,0000000483182_1,MY VLA VANILLA_1C12P,72,0,1,1,0,09092027
